id_voie,jour,n_jour,mois,annee,heure,evenement,meteo,debit,vitesse 
1329,5,5,3,2016,2,0,0,182.0,42.0
1329,5,5,3,2016,3,0,0,198.0,43.0
1329,5,5,3,2016,4,0,2,152.88,45.08
1329,5,5,3,2016,5,1,0,765.12,23.04
1329,5,5,3,2016,6,0,0,520.0,21.0
1329,5,5,3,2016,7,0,0,766.0,26.0
1329,5,5,3,2016,8,0,0,746.0,40.0
1329,5,5,3,2016,9,0,0,618.0,20.0
1329,5,5,3,2016,10,0,0,566.0,31.0
1329,5,5,3,2016,11,0,0,607.0,41.0
1329,5,5,3,2016,12,0,0,429.0,28.0
1329,5,5,3,2016,13,0,1,415.8,29.7
1329,5,5,3,2016,14,0,2,436.1,42.14
1329,5,5,3,2016,15,4,0,297.0,29.4
1329,5,5,3,2016,16,0,1,722.7,40.59
1329,5,5,3,2016,17,2,3,395.85,32.19
1329,5,5,3,2016,18,0,0,511.0,31.0
1329,5,5,3,2016,19,0,0,671.0,35.0
1329,5,5,3,2016,20,0,0,433.0,34.0
1329,5,5,3,2016,21,0,2,428.26,35.28
1329,5,5,3,2016,22,0,3,718.77,24.25
1329,5,5,3,2016,23,0,3,741.08,37.83
1329,6,6,3,2016,0,0,3,191.09,41.71
1329,6,6,3,2016,1,0,0,36.0,49.0
1329,6,6,3,2016,2,0,0,41.0,45.0
1329,6,6,3,2016,3,0,3,167.81,47.53
1329,6,6,3,2016,4,0,0,33.0,49.0
1329,6,6,3,2016,5,0,3,545.14,35.89
1329,6,6,3,2016,6,0,0,581.0,49.0
1329,6,6,3,2016,7,0,0,556.0,42.0
1329,6,6,3,2016,8,0,0,785.0,43.0
1329,6,6,3,2016,9,0,0,719.0,31.0
1329,6,6,3,2016,10,0,0,748.0,37.0
1329,6,6,3,2016,11,0,0,645.0,48.0
1329,6,6,3,2016,12,0,0,552.0,33.0
1329,6,6,3,2016,13,1,0,439.68,38.4
1329,6,6,3,2016,14,2,0,552.6,36.9
1329,6,6,3,2016,15,0,0,771.0,42.0
1329,6,6,3,2016,16,0,1,681.12,22.77
1329,6,6,3,2016,17,0,1,700.92,31.68
1329,6,6,3,2016,18,0,0,415.0,37.0
1329,6,6,3,2016,19,0,0,429.0,26.0
1329,6,6,3,2016,20,0,2,438.06,30.38
1329,6,6,3,2016,21,1,3,393.39,20.46
1329,6,6,3,2016,22,0,0,500.0,20.0
1329,6,6,3,2016,23,0,0,634.0,40.0
1329,0,7,3,2016,0,0,0,18.0,46.0
1329,0,7,3,2016,1,0,1,64.35,45.54
1329,0,7,3,2016,2,0,0,142.0,42.0
1329,0,7,3,2016,3,0,0,142.0,49.0
1329,0,7,3,2016,4,0,0,122.0,40.0
1329,0,7,3,2016,5,0,0,794.0,23.0
1329,0,7,3,2016,6,2,0,517.5,44.1
1329,0,7,3,2016,7,0,0,588.0,46.0
1329,0,7,3,2016,8,0,0,501.0,24.0
1329,0,7,3,2016,9,4,0,466.8,18.0
1329,0,7,3,2016,10,0,0,539.0,32.0
1329,0,7,3,2016,11,0,0,581.0,38.0
1329,0,7,3,2016,12,0,0,769.0,34.0
1329,0,7,3,2016,13,0,2,504.7,32.34
1329,0,7,3,2016,14,0,0,506.0,24.0
1329,0,7,3,2016,15,0,0,697.0,35.0
1329,0,7,3,2016,16,0,2,712.46,41.16
1329,0,7,3,2016,17,0,1,445.5,41.58
1329,0,7,3,2016,18,0,1,636.57,30.69
1329,0,7,3,2016,19,0,2,753.62,38.22
1329,0,7,3,2016,20,0,0,417.0,20.0
1329,0,7,3,2016,21,0,2,747.74,46.06
1329,0,7,3,2016,22,0,0,434.0,45.0
1329,0,7,3,2016,23,0,0,410.0,28.0
1329,1,8,3,2016,0,0,3,93.12,38.8
1329,1,8,3,2016,1,0,0,141.0,46.0
1329,1,8,3,2016,2,0,0,65.0,43.0
1329,1,8,3,2016,3,0,0,87.0,40.0
1329,1,8,3,2016,4,0,0,19.0,42.0
1329,1,8,3,2016,5,0,1,762.3,36.63
1329,1,8,3,2016,6,2,0,419.4,31.5
1329,1,8,3,2016,7,0,0,623.0,29.0
1329,1,8,3,2016,8,0,3,509.25,32.01
1329,1,8,3,2016,9,0,0,653.0,41.0
1329,1,8,3,2016,10,0,3,681.91,25.22
1329,1,8,3,2016,11,0,0,444.0,43.0
1329,1,8,3,2016,12,0,0,462.0,23.0
1329,1,8,3,2016,13,0,0,645.0,28.0
1329,1,8,3,2016,14,0,2,483.14,25.48
1329,1,8,3,2016,15,0,0,425.0,29.0
1329,1,8,3,2016,16,0,3,559.69,44.62
1329,1,8,3,2016,17,0,0,551.0,27.0
1329,1,8,3,2016,18,3,0,560.8,26.4
1329,1,8,3,2016,19,0,1,417.78,38.61
1329,1,8,3,2016,20,0,2,392.0,38.22
1329,1,8,3,2016,21,2,3,360.18,36.54
1329,1,8,3,2016,22,0,1,747.45,41.58
1329,1,8,3,2016,23,0,0,651.0,26.0
1329,2,9,3,2016,0,0,0,125.0,49.0
1329,2,9,3,2016,1,0,0,94.0,49.0
1329,2,9,3,2016,2,0,0,121.0,46.0
1329,2,9,3,2016,3,0,0,51.0,44.0
1329,2,9,3,2016,4,0,0,81.0,40.0
1329,2,9,3,2016,5,0,0,793.0,40.0
1329,2,9,3,2016,6,0,2,623.28,46.06
1329,2,9,3,2016,7,0,0,657.0,49.0
1329,2,9,3,2016,8,0,0,637.0,42.0
1329,2,9,3,2016,9,3,0,344.8,25.6
1329,2,9,3,2016,10,0,0,603.0,24.0
1329,2,9,3,2016,11,0,2,445.9,26.46
1329,2,9,3,2016,12,0,0,465.0,25.0
1329,2,9,3,2016,13,0,1,730.62,36.63
1329,2,9,3,2016,14,0,1,669.24,36.63
1329,2,9,3,2016,15,0,2,763.42,26.46
1329,2,9,3,2016,16,1,0,464.64,37.44
1329,2,9,3,2016,17,0,0,447.0,42.0
1329,2,9,3,2016,18,0,0,759.0,28.0
1329,2,9,3,2016,19,0,0,471.0,43.0
1329,2,9,3,2016,20,0,1,617.76,38.61
1329,2,9,3,2016,21,0,0,651.0,34.0
1329,2,9,3,2016,22,0,0,567.0,30.0
1329,2,9,3,2016,23,3,0,624.8,27.2
1329,3,10,3,2016,0,0,2,177.38,45.08
1329,3,10,3,2016,1,0,2,152.88,46.06
1329,3,10,3,2016,2,0,0,36.0,44.0
1329,3,10,3,2016,3,0,0,80.0,42.0
1329,3,10,3,2016,4,0,3,156.17,43.65
1329,3,10,3,2016,5,1,1,750.5,22.8
1329,3,10,3,2016,6,0,2,455.7,46.06
1329,3,10,3,2016,7,3,0,604.8,33.6
1329,3,10,3,2016,8,0,0,438.0,40.0
1329,3,10,3,2016,9,0,2,394.94,48.02
1329,3,10,3,2016,10,0,2,572.32,32.34
1329,3,10,3,2016,11,0,2,467.46,42.14
1329,3,10,3,2016,12,0,0,774.0,32.0
1329,3,10,3,2016,13,0,3,603.34,30.07
1329,3,10,3,2016,14,0,0,585.0,27.0
1329,3,10,3,2016,15,0,0,461.0,25.0
1329,3,10,3,2016,16,0,0,512.0,41.0
1329,3,10,3,2016,17,0,0,612.0,20.0
1329,3,10,3,2016,18,0,2,502.74,43.12
1329,3,10,3,2016,19,0,0,656.0,46.0
1329,3,10,3,2016,20,1,0,742.08,35.52
1329,3,10,3,2016,21,4,0,294.6,18.0
1329,3,10,3,2016,22,0,0,477.0,27.0
1329,3,10,3,2016,23,0,3,477.24,28.13
1329,4,11,3,2016,0,0,3,151.32,41.71
1329,4,11,3,2016,1,0,0,167.0,48.0
1329,4,11,3,2016,2,0,0,165.0,47.0
1329,4,11,3,2016,3,0,0,181.0,46.0
1329,4,11,3,2016,4,0,0,29.0,47.0
1329,4,11,3,2016,5,0,1,528.66,36.63
1329,4,11,3,2016,6,0,1,720.72,43.56
1329,4,11,3,2016,7,0,0,414.0,40.0
1329,4,11,3,2016,8,0,0,722.0,36.0
1329,4,11,3,2016,9,2,0,426.6,18.0
1329,4,11,3,2016,10,0,0,594.0,41.0
1329,4,11,3,2016,11,0,0,602.0,28.0
1329,4,11,3,2016,12,0,0,661.0,22.0
1329,4,11,3,2016,13,0,1,661.32,42.57
1329,4,11,3,2016,14,0,0,785.0,24.0
1329,4,11,3,2016,15,0,0,531.0,38.0
1329,4,11,3,2016,16,0,0,608.0,41.0
1329,4,11,3,2016,17,0,0,437.0,48.0
1329,4,11,3,2016,18,0,0,523.0,49.0
1329,4,11,3,2016,19,0,0,727.0,38.0
1329,4,11,3,2016,20,0,0,619.0,35.0
1329,4,11,3,2016,21,0,0,440.0,38.0
1329,4,11,3,2016,22,0,1,666.27,21.78
1329,4,11,3,2016,23,0,0,757.0,31.0
1329,5,12,3,2016,0,4,0,49.2,27.0
1329,5,12,3,2016,1,0,0,139.0,46.0
1329,5,12,3,2016,2,0,0,108.0,40.0
1329,5,12,3,2016,3,0,3,28.13,42.68
1329,5,12,3,2016,4,0,3,96.03,41.71
1329,5,12,3,2016,5,2,0,502.2,35.1
1329,5,12,3,2016,6,0,3,740.11,31.04
1329,5,12,3,2016,7,0,0,540.0,44.0
1329,5,12,3,2016,8,0,0,722.0,26.0
1329,5,12,3,2016,9,0,0,748.0,35.0
1329,5,12,3,2016,10,0,0,628.0,23.0
1329,5,12,3,2016,11,0,0,769.0,26.0
1329,5,12,3,2016,12,0,2,545.86,48.02
1329,5,12,3,2016,13,0,0,610.0,30.0
1329,5,12,3,2016,14,0,0,500.0,40.0
1329,5,12,3,2016,15,0,2,523.32,40.18
1329,5,12,3,2016,16,0,0,778.0,44.0
1329,5,12,3,2016,17,0,0,432.0,29.0
1329,5,12,3,2016,18,0,2,624.26,48.02
1329,5,12,3,2016,19,0,0,408.0,43.0
1329,5,12,3,2016,20,4,0,268.2,20.4
1329,5,12,3,2016,21,0,0,422.0,21.0
1329,5,12,3,2016,22,0,2,617.4,37.24
1329,5,12,3,2016,23,0,1,408.87,46.53
1329,6,13,3,2016,0,0,3,132.89,44.62
1329,6,13,3,2016,1,0,0,144.0,42.0
1329,6,13,3,2016,2,0,0,31.0,42.0
1329,6,13,3,2016,3,0,0,56.0,49.0
1329,6,13,3,2016,4,0,0,108.0,41.0
1329,6,13,3,2016,5,0,3,727.5,38.8
1329,6,13,3,2016,6,0,0,596.0,24.0
1329,6,13,3,2016,7,0,0,498.0,46.0
1329,6,13,3,2016,8,0,0,496.0,48.0
1329,6,13,3,2016,9,0,0,711.0,40.0
1329,6,13,3,2016,10,0,0,713.0,29.0
1329,6,13,3,2016,11,0,1,579.15,37.62
1329,6,13,3,2016,12,0,3,658.63,25.22
1329,6,13,3,2016,13,0,0,764.0,44.0
1329,6,13,3,2016,14,0,2,473.34,38.22
1329,6,13,3,2016,15,2,0,650.7,31.5
1329,6,13,3,2016,16,0,1,713.79,27.72
1329,6,13,3,2016,17,0,2,722.26,27.44
1329,6,13,3,2016,18,0,0,487.0,29.0
1329,6,13,3,2016,19,1,2,718.16,18.8
1329,6,13,3,2016,20,0,0,713.0,26.0
1329,6,13,3,2016,21,0,0,670.0,49.0
1329,6,13,3,2016,22,0,1,675.18,38.61
1329,6,13,3,2016,23,0,0,674.0,20.0
1329,0,14,3,2016,0,0,0,158.0,44.0
1329,0,14,3,2016,1,0,0,21.0,46.0
1329,0,14,3,2016,2,0,0,197.0,45.0
1329,0,14,3,2016,3,0,0,199.0,46.0
1329,0,14,3,2016,4,0,0,138.0,45.0
1329,0,14,3,2016,5,0,2,632.1,35.28
1329,0,14,3,2016,6,0,3,737.2,25.22
1329,0,14,3,2016,7,0,0,515.0,21.0
1329,0,14,3,2016,8,0,2,568.4,47.04
1329,0,14,3,2016,9,0,0,749.0,23.0
1329,0,14,3,2016,10,0,0,580.0,23.0
1329,0,14,3,2016,11,0,1,565.29,39.6
1329,0,14,3,2016,12,1,1,513.0,21.85
1329,0,14,3,2016,13,0,0,747.0,39.0
1329,0,14,3,2016,14,0,0,587.0,23.0
1329,0,14,3,2016,15,0,0,513.0,48.0
1329,0,14,3,2016,16,0,3,508.28,34.92
1329,0,14,3,2016,17,0,3,554.84,29.1
1329,0,14,3,2016,18,0,0,502.0,43.0
1329,0,14,3,2016,19,0,3,680.94,21.34
1329,0,14,3,2016,20,0,0,615.0,33.0
1329,0,14,3,2016,21,0,0,662.0,24.0
1329,0,14,3,2016,22,0,0,543.0,21.0
1329,0,14,3,2016,23,0,2,415.52,27.44
1329,1,15,3,2016,0,0,3,146.47,41.71
1329,1,15,3,2016,1,0,2,85.26,45.08
1329,1,15,3,2016,2,0,3,17.46,42.68
1329,1,15,3,2016,3,0,0,77.0,45.0
1329,1,15,3,2016,4,0,0,122.0,49.0
1329,1,15,3,2016,5,0,0,537.0,36.0
1329,1,15,3,2016,6,0,0,449.0,49.0
1329,1,15,3,2016,7,0,0,428.0,39.0
1329,1,15,3,2016,8,0,0,557.0,23.0
1329,1,15,3,2016,9,0,2,667.38,46.06
1329,1,15,3,2016,10,0,0,738.0,23.0
1329,1,15,3,2016,11,0,0,691.0,27.0
1329,1,15,3,2016,12,0,2,628.18,38.22
1329,1,15,3,2016,13,0,0,553.0,38.0
1329,1,15,3,2016,14,0,0,697.0,39.0
1329,1,15,3,2016,15,0,2,434.14,26.46
1329,1,15,3,2016,16,0,0,743.0,21.0
1329,1,15,3,2016,17,0,0,524.0,30.0
1329,1,15,3,2016,18,0,3,540.29,42.68
1329,1,15,3,2016,19,0,0,565.0,36.0
1329,1,15,3,2016,20,0,0,768.0,45.0
1329,1,15,3,2016,21,0,0,699.0,42.0
1329,1,15,3,2016,22,0,0,631.0,36.0
1329,1,15,3,2016,23,0,0,614.0,47.0
1329,2,16,3,2016,0,0,0,167.0,45.0
1329,2,16,3,2016,1,3,0,45.6,38.4
1329,2,16,3,2016,2,4,0,83.4,27.6
1329,2,16,3,2016,3,0,0,82.0,48.0
1329,2,16,3,2016,4,0,0,80.0,47.0
1329,2,16,3,2016,5,0,0,419.0,40.0
1329,2,16,3,2016,6,0,0,666.0,22.0
1329,2,16,3,2016,7,0,0,667.0,34.0
1329,2,16,3,2016,8,0,0,555.0,37.0
1329,2,16,3,2016,9,2,0,492.3,24.3
1329,2,16,3,2016,10,0,0,599.0,49.0
1329,2,16,3,2016,11,0,0,721.0,28.0
1329,2,16,3,2016,12,0,0,674.0,41.0
1329,2,16,3,2016,13,0,2,714.42,45.08
1329,2,16,3,2016,14,0,0,634.0,47.0
1329,2,16,3,2016,15,0,0,447.0,42.0
1329,2,16,3,2016,16,0,0,429.0,39.0
1329,2,16,3,2016,17,0,0,484.0,41.0
1329,2,16,3,2016,18,0,0,581.0,34.0
1329,2,16,3,2016,19,0,3,420.01,46.56
1329,2,16,3,2016,20,0,0,648.0,27.0
1329,2,16,3,2016,21,0,0,484.0,22.0
1329,2,16,3,2016,22,3,0,450.4,30.4
1329,2,16,3,2016,23,0,2,581.14,32.34
1329,3,17,3,2016,0,0,0,91.0,49.0
1329,3,17,3,2016,1,0,0,28.0,43.0
1329,3,17,3,2016,2,0,2,43.12,47.04
1329,3,17,3,2016,3,0,1,56.43,48.51
1329,3,17,3,2016,4,0,0,60.0,43.0
1329,3,17,3,2016,5,0,2,735.98,38.22
1329,3,17,3,2016,6,3,0,462.4,25.6
1329,3,17,3,2016,7,0,0,408.0,31.0
1329,3,17,3,2016,8,0,0,590.0,22.0
1329,3,17,3,2016,9,0,0,626.0,27.0
1329,3,17,3,2016,10,0,1,510.84,29.7
1329,3,17,3,2016,11,0,0,420.0,42.0
1329,3,17,3,2016,12,0,3,620.8,22.31
1329,3,17,3,2016,13,0,0,468.0,33.0
1329,3,17,3,2016,14,0,2,734.02,27.44
1329,3,17,3,2016,15,0,0,402.0,47.0
1329,3,17,3,2016,16,0,2,439.04,25.48
1329,3,17,3,2016,17,0,0,407.0,28.0
1329,3,17,3,2016,18,0,0,758.0,23.0
1329,3,17,3,2016,19,0,3,773.09,32.98
1329,3,17,3,2016,20,0,2,433.16,26.46
1329,3,17,3,2016,21,0,0,504.0,26.0
1329,3,17,3,2016,22,0,0,792.0,44.0
1329,3,17,3,2016,23,0,0,413.0,22.0
1329,4,18,3,2016,0,0,0,14.0,47.0
1329,4,18,3,2016,1,0,0,66.0,49.0
1329,4,18,3,2016,2,0,0,65.0,44.0
1329,4,18,3,2016,3,0,0,96.0,47.0
1329,4,18,3,2016,4,0,0,102.0,44.0
1329,4,18,3,2016,5,0,0,661.0,44.0
1329,4,18,3,2016,6,0,0,596.0,29.0
1329,4,18,3,2016,7,0,0,725.0,30.0
1329,4,18,3,2016,8,0,0,699.0,33.0
1329,4,18,3,2016,9,0,0,793.0,48.0
1329,4,18,3,2016,10,0,0,766.0,46.0
1329,4,18,3,2016,11,0,0,775.0,46.0
1329,4,18,3,2016,12,0,0,627.0,48.0
1329,4,18,3,2016,13,0,0,630.0,24.0
1329,4,18,3,2016,14,0,0,794.0,41.0
1329,4,18,3,2016,15,0,0,496.0,23.0
1329,4,18,3,2016,16,2,0,486.0,37.8
1329,4,18,3,2016,17,0,0,464.0,27.0
1329,4,18,3,2016,18,0,2,753.62,22.54
1329,4,18,3,2016,19,0,0,534.0,29.0
1329,4,18,3,2016,20,0,0,503.0,42.0
1329,4,18,3,2016,21,0,0,547.0,30.0
1329,4,18,3,2016,22,0,0,418.0,26.0
1329,4,18,3,2016,23,0,0,735.0,40.0
1329,5,19,3,2016,0,0,3,39.77,43.65
1329,5,19,3,2016,1,0,2,141.12,48.02
1329,5,19,3,2016,2,0,1,43.56,48.51
1329,5,19,3,2016,3,0,0,73.0,47.0
1329,5,19,3,2016,4,0,0,22.0,45.0
1329,5,19,3,2016,5,0,3,678.03,34.92
1329,5,19,3,2016,6,3,0,572.0,18.4
1329,5,19,3,2016,7,0,0,563.0,46.0
1329,5,19,3,2016,8,1,0,435.84,38.4
1329,5,19,3,2016,9,0,0,786.0,49.0
1329,5,19,3,2016,10,0,0,532.0,20.0
1329,5,19,3,2016,11,0,3,457.84,28.13
1329,5,19,3,2016,12,0,0,515.0,44.0
1329,5,19,3,2016,13,0,3,712.95,45.59
1329,5,19,3,2016,14,0,0,525.0,30.0
1329,5,19,3,2016,15,0,0,705.0,36.0
1329,5,19,3,2016,16,0,0,488.0,31.0
1329,5,19,3,2016,17,0,3,411.28,35.89
1329,5,19,3,2016,18,0,0,542.0,25.0
1329,5,19,3,2016,19,0,0,612.0,21.0
1329,5,19,3,2016,20,0,0,793.0,42.0
1329,5,19,3,2016,21,0,0,510.0,33.0
1329,5,19,3,2016,22,0,0,662.0,49.0
1329,5,19,3,2016,23,0,0,412.0,31.0
1329,6,20,3,2016,0,0,0,82.0,45.0
1329,6,20,3,2016,1,0,0,124.0,43.0
1329,6,20,3,2016,2,0,0,189.0,46.0
1329,6,20,3,2016,3,0,0,139.0,45.0
1329,6,20,3,2016,4,0,0,81.0,48.0
1329,6,20,3,2016,5,0,0,591.0,21.0
1329,6,20,3,2016,6,0,2,472.36,41.16
1329,6,20,3,2016,7,0,3,582.0,46.56
1329,6,20,3,2016,8,0,2,716.38,36.26
1329,6,20,3,2016,9,0,0,501.0,21.0
1329,6,20,3,2016,10,0,0,589.0,48.0
1329,6,20,3,2016,11,0,1,530.64,40.59
1329,6,20,3,2016,12,0,1,728.64,24.75
1329,6,20,3,2016,13,0,2,437.08,27.44
1329,6,20,3,2016,14,0,0,684.0,27.0
1329,6,20,3,2016,15,0,3,660.57,23.28
1329,6,20,3,2016,16,0,0,602.0,21.0
1329,6,20,3,2016,17,0,3,598.49,37.83
1329,6,20,3,2016,18,0,0,729.0,38.0
1329,6,20,3,2016,19,0,0,634.0,38.0
1329,6,20,3,2016,20,0,0,423.0,21.0
1329,6,20,3,2016,21,0,0,528.0,30.0
1329,6,20,3,2016,22,1,3,485.46,25.11
1329,6,20,3,2016,23,0,3,709.07,35.89
1329,0,21,3,2016,0,0,0,74.0,41.0
1329,0,21,3,2016,1,0,0,19.0,47.0
1329,0,21,3,2016,2,0,0,37.0,41.0
1329,0,21,3,2016,3,0,0,99.0,45.0
1329,0,21,3,2016,4,0,0,27.0,47.0
1329,0,21,3,2016,5,0,1,612.81,45.54
1329,0,21,3,2016,6,0,0,791.0,45.0
1329,0,21,3,2016,7,0,0,720.0,48.0
1329,0,21,3,2016,8,0,0,488.0,37.0
1329,0,21,3,2016,9,0,0,546.0,28.0
1329,0,21,3,2016,10,0,0,719.0,34.0
1329,0,21,3,2016,11,0,2,491.96,32.34
1329,0,21,3,2016,12,0,2,543.9,45.08
1329,0,21,3,2016,13,0,0,645.0,34.0
1329,0,21,3,2016,14,0,0,700.0,36.0
1329,0,21,3,2016,15,0,0,475.0,34.0
1329,0,21,3,2016,16,0,1,651.42,35.64
1329,0,21,3,2016,17,0,0,496.0,26.0
1329,0,21,3,2016,18,0,0,726.0,40.0
1329,0,21,3,2016,19,0,3,480.15,35.89
1329,0,21,3,2016,20,0,0,426.0,49.0
1329,0,21,3,2016,21,0,3,494.7,32.01
1329,0,21,3,2016,22,0,0,670.0,40.0
1329,0,21,3,2016,23,0,0,490.0,42.0
1329,1,22,3,2016,0,0,0,30.0,46.0
1329,1,22,3,2016,1,0,0,23.0,43.0
1329,1,22,3,2016,2,0,0,164.0,40.0
1329,1,22,3,2016,3,0,0,114.0,49.0
1329,1,22,3,2016,4,0,2,138.18,44.1
1329,1,22,3,2016,5,0,0,735.0,33.0
1329,1,22,3,2016,6,0,0,750.0,47.0
1329,1,22,3,2016,7,0,0,736.0,42.0
1329,1,22,3,2016,8,0,0,482.0,35.0
1329,1,22,3,2016,9,0,0,637.0,49.0
1329,1,22,3,2016,10,0,0,569.0,35.0
1329,1,22,3,2016,11,0,0,436.0,47.0
1329,1,22,3,2016,12,0,0,436.0,34.0
1329,1,22,3,2016,13,0,0,441.0,34.0
1329,1,22,3,2016,14,2,2,569.36,17.6
1329,1,22,3,2016,15,0,1,421.74,36.63
1329,1,22,3,2016,16,0,0,561.0,31.0
1329,1,22,3,2016,17,0,3,421.95,25.22
1329,1,22,3,2016,18,0,0,724.0,30.0
1329,1,22,3,2016,19,0,0,652.0,35.0
1329,1,22,3,2016,20,0,2,724.22,41.16
1329,1,22,3,2016,21,0,3,411.28,26.19
1329,1,22,3,2016,22,0,1,789.03,30.69
1329,1,22,3,2016,23,0,0,747.0,47.0
1329,2,23,3,2016,0,0,0,97.0,47.0
1329,2,23,3,2016,1,4,3,42.75,26.79
1329,2,23,3,2016,2,0,0,87.0,40.0
1329,2,23,3,2016,3,0,0,78.0,44.0
1329,2,23,3,2016,4,0,0,144.0,41.0
1329,2,23,3,2016,5,2,0,711.9,29.7
1329,2,23,3,2016,6,0,1,558.36,36.63
1329,2,23,3,2016,7,0,0,497.0,42.0
1329,2,23,3,2016,8,3,0,590.4,25.6
1329,2,23,3,2016,9,0,0,604.0,40.0
1329,2,23,3,2016,10,0,0,471.0,21.0
1329,2,23,3,2016,11,3,0,442.4,23.2
1329,2,23,3,2016,12,0,0,400.0,42.0
1329,2,23,3,2016,13,0,0,757.0,34.0
1329,2,23,3,2016,14,0,2,681.1,34.3
1329,2,23,3,2016,15,0,2,473.34,46.06
1329,2,23,3,2016,16,0,0,574.0,36.0
1329,2,23,3,2016,17,0,0,565.0,33.0
1329,2,23,3,2016,18,0,0,760.0,28.0
1329,2,23,3,2016,19,0,3,490.82,40.74
1329,2,23,3,2016,20,0,1,678.15,22.77
1329,2,23,3,2016,21,0,2,443.94,24.5
1329,2,23,3,2016,22,0,0,732.0,26.0
1329,2,23,3,2016,23,0,0,630.0,33.0
1329,3,24,3,2016,0,0,3,113.49,39.77
1329,3,24,3,2016,1,0,1,197.01,45.54
1329,3,24,3,2016,2,0,0,55.0,43.0
1329,3,24,3,2016,3,4,0,101.4,28.8
1329,3,24,3,2016,4,2,0,70.2,42.3
1329,3,24,3,2016,5,0,0,590.0,23.0
1329,3,24,3,2016,6,1,2,535.8,31.96
1329,3,24,3,2016,7,2,0,588.6,27.9
1329,3,24,3,2016,8,0,3,717.8,31.04
1329,3,24,3,2016,9,0,0,525.0,49.0
1329,3,24,3,2016,10,0,0,464.0,47.0
1329,3,24,3,2016,11,0,0,740.0,27.0
1329,3,24,3,2016,12,0,0,766.0,47.0
1329,3,24,3,2016,13,0,0,673.0,37.0
1329,3,24,3,2016,14,2,0,463.5,22.5
1329,3,24,3,2016,15,0,0,561.0,24.0
1329,3,24,3,2016,16,0,0,478.0,22.0
1329,3,24,3,2016,17,0,0,710.0,23.0
1329,3,24,3,2016,18,0,0,799.0,29.0
1329,3,24,3,2016,19,0,3,743.02,27.16
1329,3,24,3,2016,20,2,0,367.2,35.1
1329,3,24,3,2016,21,0,0,516.0,49.0
1329,3,24,3,2016,22,0,1,756.36,48.51
1329,3,24,3,2016,23,0,0,590.0,21.0
1329,4,25,3,2016,0,0,0,25.0,40.0
1329,4,25,3,2016,1,0,0,72.0,42.0
1329,4,25,3,2016,2,0,1,170.28,47.52
1329,4,25,3,2016,3,0,0,111.0,46.0
1329,4,25,3,2016,4,0,0,162.0,46.0
1329,4,25,3,2016,5,0,0,636.0,47.0
1329,4,25,3,2016,6,0,0,432.0,40.0
1329,4,25,3,2016,7,0,0,673.0,25.0
1329,4,25,3,2016,8,0,0,422.0,35.0
1329,4,25,3,2016,9,3,0,584.0,18.4
1329,4,25,3,2016,10,0,0,765.0,29.0
1329,4,25,3,2016,11,0,0,649.0,26.0
1329,4,25,3,2016,12,0,0,401.0,32.0
1329,4,25,3,2016,13,0,0,503.0,48.0
1329,4,25,3,2016,14,0,0,650.0,39.0
1329,4,25,3,2016,15,0,0,760.0,22.0
1329,4,25,3,2016,16,0,0,521.0,22.0
1329,4,25,3,2016,17,3,1,594.08,31.6
1329,4,25,3,2016,18,0,0,611.0,35.0
1329,4,25,3,2016,19,0,3,504.4,32.98
1329,4,25,3,2016,20,0,0,640.0,42.0
1329,4,25,3,2016,21,0,0,562.0,27.0
1329,4,25,3,2016,22,0,0,545.0,31.0
1329,4,25,3,2016,23,1,0,731.52,37.44
1329,5,26,3,2016,0,0,3,76.63,42.68
1329,5,26,3,2016,1,0,0,39.0,44.0
1329,5,26,3,2016,2,0,0,41.0,42.0
1329,5,26,3,2016,3,0,2,147.0,43.12
1329,5,26,3,2016,4,0,0,82.0,46.0
1329,5,26,3,2016,5,0,0,417.0,23.0
1329,5,26,3,2016,6,2,0,495.9,25.2
1329,5,26,3,2016,7,0,0,424.0,28.0
1329,5,26,3,2016,8,0,0,498.0,34.0
1329,5,26,3,2016,9,0,2,627.2,40.18
1329,5,26,3,2016,10,3,0,480.0,35.2
1329,5,26,3,2016,11,0,1,761.31,43.56
1329,5,26,3,2016,12,0,1,494.01,46.53
1329,5,26,3,2016,13,0,0,614.0,24.0
1329,5,26,3,2016,14,0,1,534.6,26.73
1329,5,26,3,2016,15,0,0,516.0,22.0
1329,5,26,3,2016,16,0,0,636.0,36.0
1329,5,26,3,2016,17,0,0,580.0,48.0
1329,5,26,3,2016,18,0,0,615.0,26.0
1329,5,26,3,2016,19,0,0,771.0,34.0
1329,5,26,3,2016,20,0,2,674.24,32.34
1329,5,26,3,2016,21,0,0,501.0,21.0
1329,5,26,3,2016,22,0,1,477.18,22.77
1329,5,26,3,2016,23,0,2,650.72,40.18
1329,6,27,3,2016,0,0,0,181.0,40.0
1329,6,27,3,2016,1,0,3,143.56,38.8
1329,6,27,3,2016,2,0,1,99.0,42.57
1329,6,27,3,2016,3,0,0,106.0,47.0
1329,6,27,3,2016,4,0,0,39.0,45.0
1329,6,27,3,2016,5,0,1,679.14,31.68
1329,6,27,3,2016,6,0,0,758.0,32.0
1329,6,27,3,2016,7,0,0,458.0,34.0
1329,6,27,3,2016,8,0,0,462.0,36.0
1329,6,27,3,2016,9,0,2,447.86,29.4
